Area,Country code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,8.28,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.38,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.03,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.16,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,7.32,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,5.52,,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.86,-0.17,-16.5
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,108.65,2.69,2.54
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,2.83,0.38,15.51
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,12.19,-1.34,-9.9
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.5,-0.02,-0.57
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.04,0.03,300.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.24,0.03,14.29
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,10.78,1.95,22.08
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,8.12,-2.05,-20.16
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,147.21,1.5,1.03
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-1.38,-0.83,
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.15,0.0,0.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,100.83,2.68,2.73
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,1.99,0.28,16.37
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.49,-0.06,-10.91
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.13,0.0,0.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.64,0.06,10.34
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,692.75,11.26,1.65
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.19,-0.03,-13.64
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,98.84,2.4,2.49
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,1.96,0.26,15.29
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.29,-0.03,-9.38
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.03,0.02,200.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.0,0.0
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.51,0.09,21.43
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.13,-0.03,-18.75
India,IND,2023-05-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,101.98,2.68,2.7
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,148.44,5.25,3.67
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,26.87,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,73.12,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.05,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,10.55,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,24.72,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,14.17,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,40.15,2.84,7.61
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,109.22,3.6,3.41
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.06,0.66,27.5
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,15.77,0.3,1.94
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,36.94,3.5,10.47
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,21.17,3.2,17.81
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.31,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,71.07,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.03,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,10.09,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.15,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.02,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.15,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,6.43,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,7.74,,
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.47,-0.16,-25.4
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,106.16,2.94,2.85
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.03,0.64,26.78
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,15.07,0.43,2.94
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.21,-0.66,-17.05
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.03,0.02,200.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.23,0.03,15.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,9.61,1.35,16.34
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,11.56,1.85,19.05
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,149.37,6.44,4.51
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-0.93,-1.19,-457.69
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.14,0.07,6.54
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,98.7,3.08,3.22
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,2.12,0.45,26.95
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.47,-0.03,-6.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.12,0.07,6.67
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.65,0.1,18.18
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,668.41,-8.08,-1.19
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.1,-0.04,-28.57
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,96.58,2.63,2.8
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.1,0.44,26.51
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.36,0.01,2.86
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.02,0.01,100.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.0,0.0
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.46,0.07,17.95
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.19,0.03,18.75
India,IND,2023-06-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,99.84,3.15,3.26
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,147.58,9.99,7.26
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,30.19,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,69.81,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,1.54,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,13.39,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,27.52,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,14.13,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,44.62,1.98,4.64
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,103.17,8.82,9.35
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,2.27,0.26,12.94
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,19.78,-1.6,-7.48
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,40.67,2.05,5.31
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,20.89,3.65,21.17
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.26,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,68.27,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,1.52,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,12.97,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.67,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.02,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.16,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,5.71,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,8.42,,
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.38,-0.08,-17.39
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,100.9,8.56,9.27
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,2.24,0.24,12.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,19.17,-1.54,-7.44
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,3.95,-0.07,-1.74
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.03,0.02,200.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.23,0.02,9.52
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,8.44,1.47,21.09
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,12.45,2.18,21.23
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,147.79,10.8,7.88
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-0.21,-0.81,-135.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.17,0.05,4.46
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,93.36,7.91,9.26
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,1.57,0.17,12.14
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.55,-0.05,-8.33
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.15,0.05,4.55
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.6,0.1,20.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,639.62,7.68,1.22
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.08,-0.02,-20.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,91.79,7.74,9.21
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,1.55,0.16,11.51
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.46,-0.03,-6.12
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.02,0.0,0.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,0.02,0.01,100.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.01,0.0,0.0
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,0.4,0.07,21.21
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.2,0.03,17.65
India,IND,2023-07-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,94.53,7.96,9.19
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity demand,Demand,Demand,TWh,159.37,20.2,14.51
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,%,31.19,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,68.8,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,2.28,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,14.88,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,28.46,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,13.58,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,49.9,4.65,10.28
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,110.06,16.83,18.05
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,3.65,1.67,84.34
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,23.81,-1.73,-6.77
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,45.53,3.87,9.29
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,21.72,5.6,34.74
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,%,0.25,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,%,66.52,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,%,2.26,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,%,14.5,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,%,2.73,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,%,0.02,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,%,0.13,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,%,5.83,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,%,7.75,,
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,0.4,0.0,0.0
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Coal,TWh,106.41,15.16,16.61
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Gas,TWh,3.62,1.65,83.76
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Hydro,TWh,23.2,-1.73,-6.94
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Nuclear,TWh,4.37,0.78,21.73
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,0.03,0.02,200.0
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,0.21,0.0,0.0
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Solar,TWh,9.33,1.9,25.57
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Fuel,Wind,TWh,12.39,3.7,42.58
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity generation,Total,Total Generation,TWh,159.96,21.48,15.51
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,-0.59,-1.28,-185.51
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.32,0.12,10.0
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,99.33,14.9,17.65
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,2.53,1.15,83.33
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,0.65,-0.04,-5.8
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.29,0.11,9.32
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.64,0.15,30.61
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,629.22,10.86,1.76
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,0.09,0.0,0.0
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,96.8,13.75,16.56
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,2.51,1.14,83.21
India,IND,2023-08-01,Country,Asia,Asia,0.0,0.0,1.0,0.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.55,-0.04,-6.78
